ID,nom,departement,ville,CP,type
0951913N,Section d'enseignement professionnel du lycée polyvalent Jean Jaurès,95,Argenteuil,95104,secondaire
0951916S,Collège privé ORT,95,Villiers-le-Bel,95400,secondaire
0951917T,Ecole primaire privée La Source,95,Boissy-l'Aillerie,95650,primaire
0951919V,Collège Françoise Dolto,95,Marly-la-Ville,95670,secondaire
0951920W,Collège François Truffaut,95,Gonesse,95500,secondaire
0951921X,Collège Michel de Montaigne,95,Goussainville,95190,secondaire
0951922Y,Lycée général et technologique Camille Saint-Saëns,95,Deuil-la-Barre,95170,secondaire
0951924A,Ecole primaire Jules Verne,95,Écouen,95440,primaire
0951925B,Ecole maternelle Antoine de Saint-Exupéry,95,Deuil-la-Barre,95170,primaire
0951928E,Ecole élémentaire Georges Duhamel,95,Champagne-sur-Oise,95660,primaire
0951932J,Section d'enseignement professionnel du lycée polyvalent Jules Vernes,95,Cergy,95800,secondaire
0951933K,Section d'enseignement professionnel du lycée polyvalent de l'Hautil,95,Jouy-le-Moutier,95280,secondaire
0951934L,Section d'enseignement professionnel du lycée polyvalent Camille Pissaro,95,Pontoise,95300,secondaire
0951935M,Section d'enseignement professionnel du lycée polyvalent Jean Perrin,95,Saint-Ouen-l'Aumône,95310,secondaire
0951936N,Cours privé Gustave Flaubert,95,Butry-sur-Oise,95430,primaire
0951937P,Lycée polyvalent Paul-Emile Victor,95,Osny,95520,secondaire
0951939S,Collège privé Ozar Hatorah,95,Sarcelles,95200,secondaire
0951940T,Lycée général et technologique privé Ozar Hatorah,95,Sarcelles,95200,secondaire
0951943W,Ecole secondaire privée Vauban,95,Pontoise,95300,secondaire
0951944X,Section d'enseignement professionnel du lycée polyvalent Paul-Emile Victor,95,Osny,95520,secondaire
0951945Y,Collège Victor Hugo,95,Sarcelles,95200,secondaire
0951948B,Section d'enseignement général et professionnel adapté du Collège Robert Doisneau,95,Gonesse,95502,secondaire
0951951E,Ecole élémentaire Antoine de Saint-Exupéry,95,Garges-lès-Gonesse,95140,primaire
0951952F,Ecole maternelle Cottage Delacroix,95,Louvres,95380,primaire
0951953G,Ecole élémentaire Jacques Prévert,95,Goussainville,95190,primaire
0951964U,Collège Les Explorateurs,95,Cergy,95800,secondaire
0951966W,Ecole maternelle Louise Michel,95,Gonesse,95500,primaire
0951967X,Apprendre autrement,95,Montmagny,95360,primaire
0951974E,Lycée polyvalent Louis Armand,95,Eaubonne,95600,secondaire
0951976G,Ecole maternelle Paul Eluard,95,Goussainville,95190,primaire
0951977H,Ecole élémentaire Paul Eluard,95,Goussainville,95190,primaire
0951980L,Section d'enseignement professionnel du lycée polyvalent Louis Armand,95,Eaubonne,95600,secondaire
0951991Y,Collège Cécile Sorel,95,Mériel,95630,secondaire
0951992Z,Collège Louis Augustin Bosc,95,Saint-Prix,95390,secondaire
0951993A,Collège Martin Luther King,95,Villiers-le-Bel,95400,secondaire
0951994B,Lycée polyvalent privé ORT,95,Villiers-le-Bel,95400,secondaire
0951995C,Section d'enseignement professionnel privée du lycée polyvalent ORT,95,Villiers-le-Bel,95400,secondaire
0951998F,"Lycée polyvalent privé de GARAC, lycée des métiers de la vente et de l'après-vente auto, moto et véhicule industriel",95,Argenteuil,95102,secondaire
0951999G,Section d'enseignement professionnel privée du lycée polyvalent GARAC,95,Argenteuil,95102,secondaire
0952006P,Ecole primaire le Noyer de L'Image,95,Cormeilles-en-Parisis,95240,primaire
0952008S,Ecole élémentaire Yves Le Guern,95,Osny,95520,primaire
0952009T,Ecole maternelle Yves Le Guern,95,Osny,95520,primaire
0952010U,Collège privé Apprendre Autrement,95,Montmagny,95360,secondaire
0952036X,Collège Henri Matisse,95,Garges-lès-Gonesse,95140,secondaire
0952045G,Collège Louis Hayet,95,Cormeilles-en-Parisis,95240,secondaire
0952046H,Ecole primaire du Val de Liesse,95,Saint-Ouen-l'Aumône,95310,primaire
0952073M,Ecole élémentaire privée Leonard de Vinci,95,Herblay,95220,primaire
0952079U,Collège Rosa Bonheur,95,Bray-et-Lû,95710,secondaire
0952080V,Collège Roland Vasseur,95,Vigny,95450,secondaire
0952086B,Collège Montesquieu,95,Beauchamp,95250,secondaire
0952087C,Collège Pierre Perret,95,Bernes-sur-Oise,95340,secondaire
0952088D,Collège Jean-Francois Clervoy,95,Franconville,95130,secondaire
0952089E,Ecole maternelle Henri Wallon,95,Argenteuil,95100,primaire
0952092H,Ecole élémentaire A de St-Exupéry,95,Goussainville,95190,primaire
0952093J,Ecole primaire de la  Côte des carrières,95,Jouy-le-Moutier,95280,primaire
0952094K,Ecole primaire Les Retentis,95,Jouy-le-Moutier,95280,primaire
0952096M,Ecole maternelle eugene ducher,95,Pontoise,95300,primaire
0952097N,Ecole primaire Gare-René Watrelot,95,Franconville,95130,primaire
0952098P,Ecole primaire Jean Carnot,95,Franconville,95130,primaire
0952100S,Ecole primaire Jean Jaurès,95,Ermont,95120,primaire
0952101T,Ecole primaire,95,Vigny,95450,primaire
0952102U,Ecole élémentaire Jean-Jacques Rousseau,95,Eaubonne,95600,primaire
0952114G,Collège Ariane,95,Argenteuil,95100,secondaire
0952124T,Ecole primaire Saint-Exupéry,95,Cormeilles-en-Parisis,95240,primaire
0952125U,Ecole secondaire privée Léonard de Vinci,95,Herblay,95220,secondaire
0952126V,Lycée général privé Apprendre Autrement,95,Montmagny,95360,secondaire
0952127W,Collège Aimé Césaire,95,Ézanville,95460,secondaire
0952128X,Collège Georges Charpak,95,Goussainville,95190,secondaire
0952131A,Ecole élémentaire privée Institut Paul Ricoeur,95,Louvres,95380,primaire
0952132B,Ecole primaire Le Nautilus,95,Cergy,95800,primaire
0952133C,Ecole secondaire privée Beth Yaacov,95,Sarcelles,95200,secondaire
0952134D,Ecole 2D degré général privée Beth Yaacov,95,Sarcelles,95200,secondaire
0952136F,Collège privé St Jean L'Hermitage à Sannois,95,Sannois,95110,secondaire
0952137G,Ecole élémentaire privée Talentiel,95,Vauréal,95490,primaire
0952140K,Collège Emilie du Châtelet,95,Deuil-la-Barre,95170,secondaire
0952143N,Ecole 2D degré général privée Ecole Plurivalente,95,Eaubonne,95600,secondaire
0952144P,Ecole maternelle Anne Frank,95,Argenteuil,95100,primaire
0952145R,collège privé Paul Ricoeur,95,Louvres,95380,secondaire
0952150W,Ecole NER,95,Sarcelles,95200,primaire
0952153Z,Ecole primaire laïque la marelle,95,L'Isle-Adam,95290,primaire
0952155B,Ecole primaire de Montreuil-sur-Epte,95,Montreuil-sur-Epte,95770,primaire
0952158E,Lycée général et technologique Paul Ricoeur,95,Louvres,95380,secondaire
0952160G,Ecole élémentaire privée Beth Yaacov,95,Sarcelles,95200,primaire
0952161H,Ecole élémentaire privée  Hanned,95,Argenteuil,95100,primaire
0952167P,Ecole secondaire privée Pierre Gilles de Gennes,95,Butry-sur-Oise,95430,secondaire
0952168R,Ecole secondaire privée Metivta,95,Sarcelles,95200,secondaire
0952169S,école élémentaire Pauline Kergomard,95,Argenteuil,95100,primaire
0952171U,Ecole secondaire privée Hanned,95,Argenteuil,95100,secondaire
0952173W,Lycée polyvalent Eugène Ronceray,95,Bezons,95875,secondaire
0952174X,Section d'enseignement général et profesionnel adapté du Collège privé St Jean l'hermitage à Sannois,95,Sannois,95110,secondaire
0952175Y,Ecole Bilingue Franco-Arménienne HRANT DINK,95,Arnouville,95400,primaire
0952183G,école primaire Jean-Louis Etienne,95,Herblay,95220,primaire
0952192S,Ecole maternelle privée La Maison des Enfants,95,Taverny,95150,primaire
0952193T,Ecole ELLA,95,Pontoise,95300,primaire
0952194U,Ecole primaire privé du Petit Prince,95,Osny,95520,primaire
0952195V,Ecole maternelle privée Esprit d'Eveil,95,Cormeilles-en-Parisis,95240,primaire
0952196W,Lycée polyvalent Gustave Monod,95,Enghien-les-Bains,95880,secondaire
0952197X,Ecole maternelle privée Les petites souris de Montessori,95,Viarmes,95270,primaire
0952200A,Ecole secondaire privée de la Source,95,Boissy-l'Aillerie,95650,secondaire
0952202C,Ecole élémentaire privé Gueoulat Israël des Institutions Loubavitch,95,Sarcelles,95200,primaire
0952204E,Ecole Elémentaire privée Les Petits Pas,95,Osny,95520,primaire
0952205F,Collège n° 3,95,Herblay,95220,secondaire
0755837M,Ecole Dynamique (Collège),75,Paris 14,75014,secondaire
0755838N,Ecole Dynamique (Lycée),75,Paris 14,75014,secondaire
0755840R,Collège Privé Catherine Labouré,75,Paris 14,75014,secondaire
0755846X,Ecole maternelle privée Montessori Graine à Grandir,75,Paris 20,75020,primaire
0755847Y,EIB The Victor Hugo School,75,Paris 15,75015,primaire
0755848Z,Collège privé EIB The Victor Hugo School,75,Paris 15,75015,secondaire
0755849A,Lycée privé EIB The Victor Hugo School,75,Paris 15,75015,secondaire
0772841V,Ecole Elémentaire publique La pièce du Jeu ELM,77,Guignes,77390,primaire
0783680B,Ecole élémentaire privée International Montessori Athéna,78,Bailly,78870,primaire
0783681C,Ecole 2D degré général privée International Montessori Athéna,78,Bailly,78870,secondaire
0783682D,Collège privé International Montessori Athéna,78,Bailly,78870,secondaire
0783685G,Lycée polyvalent FERRANDI Paris Campus de Jouy-en-Josas,78,Jouy-en-Josas,78350,secondaire
0912356S,Ecole élémentaire privée Le Jardin des Capucines - Ecole Montessori,91,Gif-sur-Yvette,91190,primaire
0912359V,Ecole primaire publique Aimé Césaire,91,Évry,91000,primaire
0922772N,Ecole maternelle publique Maurice Arnoux Porte de Montrouge,92,Montrouge,92120,primaire
0932652C,Collège privé Protectorat Saint Joseph,93,Aulnay-sous-Bois,93600,secondaire
0932654E,Lycée général privé Sainte Marie,93,Stains,93240,secondaire
0932663P,Ecole Elémentaire Publique Frida Kahlo,93,Aubervilliers,93300,primaire
0932667U,Lycée polyvalent public Plaine Commune,93,Saint-Denis,93210,secondaire
0932668V,Ecole Elémentaire Privée IQRA,93,Bobigny,93000,primaire
0942382D,Groupe Scolaire ISE - Institut de Soutien de l'Enseignement,94,Joinville-le-Pont,94340,secondaire
0942383E,Lycée général privé Cours du Hameau,94,Thiais,94320,secondaire
7800,ISSY,92,Issy-les-Moulineaux,92131,crèche
7821,LE FORT ENCHANTE,92,Bagneux,92220,crèche
7822,LES PETITS SOLEILS,78,Versailles,78000,crèche
8002,CC L'Ile aux Calins - LE PECQ,78,Le-Pecq,78230,crèche
8003,MA Saint Exupéry - LE PECQ,78,Le-Pecq,78230,crèche
8004,CF Saint Louis - POISSY,78,Poissy,78300,crèche
8005,MA Gaston Variot - POISSY,78,Poissy,78300,crèche
8006,CF Karl Marx - PLAISIR,78,Plaisir,78370,crèche
8007,MA Fontaine aux Lutins- ST CYR,78,Saint-Cyr-l'École,78210,crèche
8008,MA Lucie Gicquello - ST CYR,78,Saint-Cyr-l'École,78210,crèche
8009,MA Les P'tits Loups - ST REMY,78,Saint-Rémy-lès-Chevreuse,78470,crèche
8010,CF - LE PORT MARLY,78,Le-Port-Marly,78560,crèche
8011,CP Bavette & Cie - ST GERMAIN,78,Saint-Germain-en-Laye,78100,crèche
8012,CC Pigeon Vole - SARTROUVILLE,78,Sartrouville,78500,crèche
8013,CC 1 2 3 Soleil - SARTROUVILLE,78,Sartrouville,78500,crèche
8015,CC Croque la Vie - SARTROUVILL,78,Sartrouville,78500,crèche
8016,CC Pitchounets - SARTROUVILLE,78,Sartrouville,78500,crèche
8017,MA Dansons la Capucine - SARTR,78,Sartrouville,78500,crèche
8018,MA Pirouette - SARTROUVILLE,78,Sartrouville,78500,crèche
8019,MA Souris Verte - SARTROUVILLE,78,Sartrouville,78500,crèche
8020,CC Anne Barratin - ST GERMAIN,78,Saint-Germain-en-Laye,78100,crèche
8021,CC Berlioz - ST GERMAIN,78,Saint-Germain-en-Laye,78100,crèche
8022,CC du Prieuré - ST GERMAIN,78,Saint-Germain-en-Laye,78100,crèche
8023,CC Pologne - ST GERMAIN,78,Saint-Germain-en-Laye,78100,crèche
8024,CC Schnapper - ST GERMAIN,78,Saint-Germain-en-Laye,78100,crèche
8025,HG Anne Barratin - ST GERMAIN,78,Saint-Germain-en-Laye,78100,crèche
8026,HG D de Montardat - ST GERMAIN,78,Saint-Germain-en-Laye,78100,crèche
8027,HG Saint Leger - ST GERMAIN,78,Saint-Germain-en-Laye,78100,crèche
8029,MA du Bel Air - ST GERMAIN,78,Saint-Germain-en-Laye,78100,crèche
8030,MA Frantz Liszt - ST GERMAIN,78,Saint-Germain-en-Laye,78100,crèche
8031,CC Les Lutins - RAMBOUILLET,78,Rambouillet,78120,crèche
8032,CF La Farandole - RAMBOUILLET,78,Rambouillet,78120,crèche
8033,HG Ribambelle - RAMBOUILLET,78,Rambouillet,78120,crèche
8034,MA Les Fontaines - RAMBOUILLET,78,Rambouillet,78120,crèche
8035,HG Par Bout'Chou - RAMBOUILLET,78,Rambouillet,78120,crèche
8036,CC Asso Les Nobletins - TOUSSU,78,Toussus-le-Noble,78117,crèche
8037,CC M. Petite Enfance - TRAPPES,78,Trappes,78190,crèche
8038,CC Gavroche - TRAPPES,78,Trappes,78190,crèche
8039,CF Elise Robin - TRAPPES,78,Trappes,78190,crèche
8040,MA M. Petite Enfance - TRAPPES,78,Trappes,78190,crèche
8041,MA Dame Perrette- TRIEL /SEINE,78,Triel-sur-Seine,78510,crèche
8042,MA Pirouette - TRIEL /SEINE,78,Triel-sur-Seine,78510,crèche
8043,CC Dautier - VELIZY VILLA.,78,Vélizy-Villacoublay,78140,crèche
8044,CC Les Lutins - VELIZY VILLA.,78,Vélizy-Villacoublay,78140,crèche
8045,CC La Ruchette - VELIZY VILLA.,78,Vélizy-Villacoublay,78140,crèche
8046,CF Louvois - VELIZY VILLA.,78,Vélizy-Villacoublay,78140,crèche
8047,HG Mozart - VELIZY VILLA.,78,Vélizy-Villacoublay,78140,crèche
8048,MA Cerfs Volants - VELIZY VIL.,78,Vélizy-Villacoublay,78140,crèche
8049,MA La Ruchette - VELIZY VILLA.,78,Vélizy-Villacoublay,78140,crèche
8050,MA Françoise Dolto - VERNEUIL,78,Verneuil-sur-Seine,78480,crèche
8051,MA Pom Pouce - VERNEUIL,78,Verneuil-sur-Seine,78480,crèche
8052,HG Bout'Chou Club - VILLENNES,78,Villennes-sur-Seine,78670,crèche
8053,CF - VERNOUILLET,78,Vernouillet,78540,crèche
8054,LA MAISON KOUGOUROU -FERRIERES,77,Ferrières-en-Brie,77164,crèche
8055,LA MAISON KANGOUROU - VAIRES,77,Vaires-sur-Marne,77360,crèche
8056,MCR ROUVRES,77,Rouvres,77230,crèche
8057,MCR MOUSSY LE VIEUX,77,Moussy-le-Vieux,77230,crèche
8058,MA - VAUX - VAUX SUR SEINE,78,Vaux-sur-Seine,78740,crèche
8059,CC Les Lutins - CARRIERES S,78,Carrières-sur-Seine,78420,crèche
8060,Halte jeux Arc en Ciel,77,Claye-Souilly,77410,crèche
8061,MAC PITCHOUNE,77,Saint-Pathus,77178,crèche
8062,MAC LES PITCHOUNES,77,Dammartin-en-Goële,77230,crèche
8063,MAC FAMILIAL MADELEINE VERNET,77,Mitry-Mory,77290,crèche
8064,MAC COLLECTIF MADELEINE VERNET,77,Mitry-Mory,77290,crèche
8065,MAC LES LOUPIOTS,77,Mitry-Mory,77290,crèche
8066,MAC LES LUTINS DE LA REINE,77,La-Chapelle-la-Reine,77760,crèche
8067,HG DONNEMARIE DONTILLY,77,Donnemarie-Dontilly,77520,crèche
8068,Multi Accueil LES MOUSSAILLONS,77,Combs-la-Ville,77385,crèche
8069,MAC LES CANAILLOUS,77,Émerainville,77184,crèche
8070,MAC LES FRERES VERDEAUX,77,Chelles,77500,crèche
8071,MAC PÔLE FAMILLES,77,Bussy-Saint-Georges,77600,crèche
8072,MAC GRAINE DE PARADIS,77,Bussy-Saint-Georges,77600,crèche
8073,MAC PETIT A PETIT,77,Bussy-Saint-Georges,77600,crèche
8074,MAC LES LUCIOLES,77,Coulommiers,77120,crèche
8075,CFA LES CIGALES,77,Coulommiers,77120,crèche
8076,HG ITINERANTE MILLE PATTES,77,Coulommiers,77120,crèche
8077,MCR VILLE VILLENOY,77,Villenoy,77124,crèche
8078,MICRO CRECHE LA CLEF DE SOL,77,Roissy-en-Brie,77680,crèche
8079,MAC LISERON LOGNES,77,Lognes,77185,crèche
8080,MA LES PITCHOUNS,77,Cesson,77240,crèche
8081,MAC LES PETITES ABEILLES,77,Saint-Pathus,77178,crèche
8082,MA LES P'TITS PIEDS LIEUSAINT,77,Lieusaint,77127,crèche
8083,MA LE JARDIN DES LUTINS,77,Saint-Fargeau-Ponthierry,77310,crèche
8084,MA LES ENFANTINES,77,Saint-Fargeau-Ponthierry,77310,crèche
8085,MA LA PISTE O Z'ETOILES,77,La-Ferté-sous-Jouarre,77260,crèche
8086,MAC BABILOU FONTAINEBLEAU,77,Fontainebleau,77300,crèche
8087,MULTI ACCUEIL VILLEPARISIS,77,Villeparisis,77270,crèche
8088,MA AULNOY CHELLES,77,Chelles,77500,crèche
8089,MAC 1 2 3 SOLEIL AVON,77,Avon,77210,crèche
8090,CF Petits Princes - ANDRESY,78,Andrésy,78570,crèche
8091,CF Chrysalide - AUBERGENVILLE,78,Aubergenville,78410,crèche
8092,CC Ambroise Paré - BOIS D ARCY,78,Bois-d'Arcy,78390,crèche
8093,MA S.I.V.U - BOISSY SANS AVOIR,78,Boissy-sans-Avoir,78490,crèche
8094,CF Lapérouse - BOIS D ARCY,78,Bois-d'Arcy,78390,crèche
8095,MA Jacques Demy - BOIS D ARCY,78,Bois-d'Arcy,78390,crèche
8096,CF  Les Lutins - BEYNES,78,Beynes,78650,crèche
8097,HG Ribambelle Galipet - BAILLY,78,Bailly,78870,crèche
8098,CC Jenny Carcenac - BOUGIVAL,78,Bougival,78380,crèche
8099,CC Les écureuils - BOUGIVAL,78,Bougival,78380,crèche
8100,CF  Marie Thé. Clinchamp - BUC,78,Buc,78530,crèche
8101,MA  Petit Prince - BUC,78,Buc,78530,crèche
8102,CF P'tits lutins - CARRIERES P,78,Carrières-sous-Poissy,78955,crèche
8103,MA Espace Bambin - CARRIERES P,78,Carrières-sous-Poissy,78955,crèche
8104,MA Les Pitchouns - CARRIERES P,78,Carrières-sous-Poissy,78955,crèche
8105,MA La Buscalide - BUCHELAY,78,Buchelay,78200,crèche
8106,MC - BRUEIL EN VEXIN,78,Brueil-en-Vexin,78440,crèche
8107,MC - BOUAFLE,78,Bouafle,78410,crèche
8108,CC Porchefontaine - VERSAILLES,78,Versailles,78000,crèche
8109,MA Pierre & loup  - CHANTELOUP,78,Chanteloup-les-Vignes,78570,crèche
8110,MA Nelson Mandela - CONFLANS,78,Conflans-Sainte-Honorine,78700,crèche
8111,MA Arc en Ciel - COIGNIERES,78,Coignières,78310,crèche
8112,MA Enfants d'abord - ESSARTS,78,Les-Essarts-le-Roi,78690,crèche
8113,CC Les Perrolutins - LE PERRAY,78,Le-Perray-en-Yvelines,78610,crèche
8114,MA Au Clair de la lune - SARTR,78,Sartrouville,78500,crèche
8115,MA  Newton - MONTIGNY,78,Montigny-le-Bretonneux,78180,crèche
8116,MA Hirondelles - LE CHESNAY,78,Le-Chesnay,78150,crèche
8117,MA Fanny Dewerpe  - TRAPPES,78,Trappes,78190,crèche
8118,MA Drôles de Zèbres - THOIRY,78,Thoiry,78770,crèche
8119,MA Poulbot 2 - GUYANCOURT,78,Guyancourt,78280,crèche
8120,CC JJ Lasserre  - FONTENAY,78,Fontenay-le-Fleury,78330,crèche
8121,MA Comtesse Ségur - MONTIGNY,78,Montigny-le-Bretonneux,78180,crèche
8122,MC Clarifaons - CLAIREFONTAINE,78,Clairefontaine-en-Yvelines,78120,crèche
8123,MA les Sources - ACHERES,78,Achères,78260,crèche
8124,MA Louis Pasteur - ACHERES,78,Achères,78260,crèche
8125,MA Mesniloup bourg - LE MESNIL,78,Le-Mesnil-Saint-Denis,78320,crèche
8126,MC Mesniloup Bret. - LE MESNIL,78,Le-Mesnil-Saint-Denis,78320,crèche
8127,MC Champs Mesnilou - LE MESNIL,78,Le-Mesnil-Saint-Denis,78320,crèche
8128,MA Bergamotte - PLAISIR,78,Plaisir,78370,crèche
8129,MA Petit prince - PORT MARLY,78,Le-Port-Marly,78560,crèche
8130,CC Badiane - CHATOU,78,Chatou,78400,crèche
8131,CC Galanga - VERSAILLES,78,Versailles,78000,crèche
8132,CC Réglisse - VERSAILLES,78,Versailles,78000,crèche
8133,CC Mélisse - VIROFLAY,78,Viroflay,78220,crèche
8134,CC Maniguette - ELANCOURT,78,Élancourt,78990,crèche
8135,MA Les minis pousses  - ST CYR,78,Saint-Cyr-l'École,78210,crèche
8136,MA Petits logeois  - LES LOGES,78,Les-Loges-en-Josas,78350,crèche
